tipo_registro,arquivo_origem,aba_origem,titulo_tabela,variavel,nivel,codigo_municipio,municipio,ano,produto,unidade_cabecalho,valor_original,valor_numerico,linha_origem,coluna_origem,ano_cabecalho_original
produtividade,tabela20242025.xlsx,Área plantada - percentual d...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área plantada - percentual do total geral,MU,4119905,Ponta Grossa (PR),2023,Aveia (em grão),,1.72,1.72,4185,4,2023
produtividade,tabela20242025.xlsx,Área plantada - percentual d...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área plantada - percentual do total geral,MU,4119905,Ponta Grossa (PR),2023,Batata-inglesa,,0.52,0.52,4185,5,2023
produtividade,tabela20242025.xlsx,Área plantada - percentual d...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área plantada - percentual do total geral,MU,4119905,Ponta Grossa (PR),2023,Cebola,,0.01,0.01,4185,6,2023
produtividade,tabela20242025.xlsx,Área plantada - percentual d...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área plantada - percentual do total geral,MU,4119905,Ponta Grossa (PR),2023,Cevada (em grão),,4.64,4.64,4185,7,2023
produtividade,tabela20242025.xlsx,Área plantada - percentual d...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área plantada - percentual do total geral,MU,4119905,Ponta Grossa (PR),2023,Feijão (em grão),,5.05,5.05,4185,8,2023
produtividade,tabela20242025.xlsx,Área plantada - percentual d...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área plantada - percentual do total geral,MU,4119905,Ponta Grossa (PR),2023,Girassol (em grão),,-,,4185,9,2023
produtividade,tabela20242025.xlsx,Área plantada - percentual d...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área plantada - percentual do total geral,MU,4119905,Ponta Grossa (PR),2023,Milho (em grão),,5.05,5.05,4185,10,2023
produtividade,tabela20242025.xlsx,Área plantada - percentual d...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área plantada - percentual do total geral,MU,4119905,Ponta Grossa (PR),2023,Soja (em grão),,65.61,65.61,4185,11,2023
produtividade,tabela20242025.xlsx,Área plantada - percentual d...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área plantada - percentual do total geral,MU,4119905,Ponta Grossa (PR),2023,Tomate,,0.06,0.06,4185,12,2023
produtividade,tabela20242025.xlsx,Área plantada - percentual d...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área plantada - percentual do total geral,MU,4119905,Ponta Grossa (PR),2023,Trigo (em grão),,16.66,16.66,4185,13,2023
produtividade,tabela20242025.xlsx,Área plantada - percentual d...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área plantada - percentual do total geral,MU,4119905,Ponta Grossa (PR),2024,Aveia (em grão),,2.19,2.19,4185,14,2024
produtividade,tabela20242025.xlsx,Área plantada - percentual d...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área plantada - percentual do total geral,MU,4119905,Ponta Grossa (PR),2024,Batata-inglesa,,0.54,0.54,4185,15,2024
produtividade,tabela20242025.xlsx,Área plantada - percentual d...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área plantada - percentual do total geral,MU,4119905,Ponta Grossa (PR),2024,Cebola,,0.02,0.02,4185,16,2024
produtividade,tabela20242025.xlsx,Área plantada - percentual d...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área plantada - percentual do total geral,MU,4119905,Ponta Grossa (PR),2024,Cevada (em grão),,4.9,4.9,4185,17,2024
produtividade,tabela20242025.xlsx,Área plantada - percentual d...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área plantada - percentual do total geral,MU,4119905,Ponta Grossa (PR),2024,Feijão (em grão),,6.35,6.35,4185,18,2024
produtividade,tabela20242025.xlsx,Área plantada - percentual d...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área plantada - percentual do total geral,MU,4119905,Ponta Grossa (PR),2024,Girassol (em grão),,-,,4185,19,2024
produtividade,tabela20242025.xlsx,Área plantada - percentual d...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área plantada - percentual do total geral,MU,4119905,Ponta Grossa (PR),2024,Milho (em grão),,5.78,5.78,4185,20,2024
produtividade,tabela20242025.xlsx,Área plantada - percentual d...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área plantada - percentual do total geral,MU,4119905,Ponta Grossa (PR),2024,Soja (em grão),,67.59,67.59,4185,21,2024
produtividade,tabela20242025.xlsx,Área plantada - percentual d...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área plantada - percentual do total geral,MU,4119905,Ponta Grossa (PR),2024,Tomate,,0.06,0.06,4185,22,2024
produtividade,tabela20242025.xlsx,Área plantada - percentual d...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área plantada - percentual do total geral,MU,4119905,Ponta Grossa (PR),2024,Trigo (em grão),,11.98,11.98,4185,23,2024
produtividade,tabela20242025.xlsx,Área colhida (Hectares),"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida (Hectares),MU,4104907,Castro (PR),2023,Aveia (em grão),,1000,1000.0,3980,4,2023
produtividade,tabela20242025.xlsx,Área colhida (Hectares),"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida (Hectares),MU,4104907,Castro (PR),2023,Batata-inglesa,,1143,1143.0,3980,5,2023
produtividade,tabela20242025.xlsx,Área colhida (Hectares),"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida (Hectares),MU,4104907,Castro (PR),2023,Cebola,,14,14.0,3980,6,2023
produtividade,tabela20242025.xlsx,Área colhida (Hectares),"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida (Hectares),MU,4104907,Castro (PR),2023,Cevada (em grão),,2400,2400.0,3980,7,2023
produtividade,tabela20242025.xlsx,Área colhida (Hectares),"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida (Hectares),MU,4104907,Castro (PR),2023,Feijão (em grão),,10600,10600.0,3980,8,2023
produtividade,tabela20242025.xlsx,Área colhida (Hectares),"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida (Hectares),MU,4104907,Castro (PR),2023,Girassol (em grão),,-,,3980,9,2023
produtividade,tabela20242025.xlsx,Área colhida (Hectares),"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida (Hectares),MU,4104907,Castro (PR),2023,Milho (em grão),,15500,15500.0,3980,10,2023
produtividade,tabela20242025.xlsx,Área colhida (Hectares),"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida (Hectares),MU,4104907,Castro (PR),2023,Soja (em grão),,54600,54600.0,3980,11,2023
produtividade,tabela20242025.xlsx,Área colhida (Hectares),"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida (Hectares),MU,4104907,Castro (PR),2023,Tomate,,8,8.0,3980,12,2023
produtividade,tabela20242025.xlsx,Área colhida (Hectares),"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida (Hectares),MU,4104907,Castro (PR),2023,Trigo (em grão),,22000,22000.0,3980,13,2023
produtividade,tabela20242025.xlsx,Área colhida (Hectares),"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida (Hectares),MU,4104907,Castro (PR),2024,Aveia (em grão),,1170,1170.0,3980,14,2024
produtividade,tabela20242025.xlsx,Área colhida (Hectares),"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida (Hectares),MU,4104907,Castro (PR),2024,Batata-inglesa,,975,975.0,3980,15,2024
produtividade,tabela20242025.xlsx,Área colhida (Hectares),"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida (Hectares),MU,4104907,Castro (PR),2024,Cebola,,15,15.0,3980,16,2024
produtividade,tabela20242025.xlsx,Área colhida (Hectares),"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida (Hectares),MU,4104907,Castro (PR),2024,Cevada (em grão),,1607,1607.0,3980,17,2024
produtividade,tabela20242025.xlsx,Área colhida (Hectares),"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida (Hectares),MU,4104907,Castro (PR),2024,Feijão (em grão),,12150,12150.0,3980,18,2024
produtividade,tabela20242025.xlsx,Área colhida (Hectares),"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida (Hectares),MU,4104907,Castro (PR),2024,Girassol (em grão),,-,,3980,19,2024
produtividade,tabela20242025.xlsx,Área colhida (Hectares),"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida (Hectares),MU,4104907,Castro (PR),2024,Milho (em grão),,14950,14950.0,3980,20,2024
produtividade,tabela20242025.xlsx,Área colhida (Hectares),"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida (Hectares),MU,4104907,Castro (PR),2024,Soja (em grão),,54500,54500.0,3980,21,2024
produtividade,tabela20242025.xlsx,Área colhida (Hectares),"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida (Hectares),MU,4104907,Castro (PR),2024,Tomate,,6,6.0,3980,22,2024
produtividade,tabela20242025.xlsx,Área colhida (Hectares),"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida (Hectares),MU,4104907,Castro (PR),2024,Trigo (em grão),,15000,15000.0,3980,23,2024
produtividade,tabela20242025.xlsx,Área colhida (Hectares),"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida (Hectares),MU,4119905,Ponta Grossa (PR),2023,Aveia (em grão),,1700,1700.0,4185,4,2023
produtividade,tabela20242025.xlsx,Área colhida (Hectares),"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida (Hectares),MU,4119905,Ponta Grossa (PR),2023,Batata-inglesa,,513,513.0,4185,5,2023
produtividade,tabela20242025.xlsx,Área colhida (Hectares),"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida (Hectares),MU,4119905,Ponta Grossa (PR),2023,Cebola,,13,13.0,4185,6,2023
produtividade,tabela20242025.xlsx,Área colhida (Hectares),"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida (Hectares),MU,4119905,Ponta Grossa (PR),2023,Cevada (em grão),,4600,4600.0,4185,7,2023
produtividade,tabela20242025.xlsx,Área colhida (Hectares),"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida (Hectares),MU,4119905,Ponta Grossa (PR),2023,Feijão (em grão),,4950,4950.0,4185,8,2023
produtividade,tabela20242025.xlsx,Área colhida (Hectares),"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida (Hectares),MU,4119905,Ponta Grossa (PR),2023,Girassol (em grão),,-,,4185,9,2023
produtividade,tabela20242025.xlsx,Área colhida (Hectares),"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida (Hectares),MU,4119905,Ponta Grossa (PR),2023,Milho (em grão),,5000,5000.0,4185,10,2023
produtividade,tabela20242025.xlsx,Área colhida (Hectares),"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida (Hectares),MU,4119905,Ponta Grossa (PR),2023,Soja (em grão),,65000,65000.0,4185,11,2023
produtividade,tabela20242025.xlsx,Área colhida (Hectares),"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida (Hectares),MU,4119905,Ponta Grossa (PR),2023,Tomate,,60,60.0,4185,12,2023
produtividade,tabela20242025.xlsx,Área colhida (Hectares),"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida (Hectares),MU,4119905,Ponta Grossa (PR),2023,Trigo (em grão),,16500,16500.0,4185,13,2023
produtividade,tabela20242025.xlsx,Área colhida (Hectares),"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida (Hectares),MU,4119905,Ponta Grossa (PR),2024,Aveia (em grão),,2050,2050.0,4185,14,2024
produtividade,tabela20242025.xlsx,Área colhida (Hectares),"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida (Hectares),MU,4119905,Ponta Grossa (PR),2024,Batata-inglesa,,515,515.0,4185,15,2024
produtividade,tabela20242025.xlsx,Área colhida (Hectares),"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida (Hectares),MU,4119905,Ponta Grossa (PR),2024,Cebola,,15,15.0,4185,16,2024
produtividade,tabela20242025.xlsx,Área colhida (Hectares),"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida (Hectares),MU,4119905,Ponta Grossa (PR),2024,Cevada (em grão),,4605,4605.0,4185,17,2024
produtividade,tabela20242025.xlsx,Área colhida (Hectares),"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida (Hectares),MU,4119905,Ponta Grossa (PR),2024,Feijão (em grão),,6100,6100.0,4185,18,2024
produtividade,tabela20242025.xlsx,Área colhida (Hectares),"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida (Hectares),MU,4119905,Ponta Grossa (PR),2024,Girassol (em grão),,-,,4185,19,2024
produtividade,tabela20242025.xlsx,Área colhida (Hectares),"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida (Hectares),MU,4119905,Ponta Grossa (PR),2024,Milho (em grão),,5550,5550.0,4185,20,2024
produtividade,tabela20242025.xlsx,Área colhida (Hectares),"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida (Hectares),MU,4119905,Ponta Grossa (PR),2024,Soja (em grão),,64900,64900.0,4185,21,2024
produtividade,tabela20242025.xlsx,Área colhida (Hectares),"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida (Hectares),MU,4119905,Ponta Grossa (PR),2024,Tomate,,54,54.0,4185,22,2024
produtividade,tabela20242025.xlsx,Área colhida (Hectares),"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida (Hectares),MU,4119905,Ponta Grossa (PR),2024,Trigo (em grão),,10500,10500.0,4185,23,2024
produtividade,tabela20242025.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4104907,Castro (PR),2023,Aveia (em grão),,0.93,0.93,3980,4,2023
produtividade,tabela20242025.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4104907,Castro (PR),2023,Batata-inglesa,,1.06,1.06,3980,5,2023
produtividade,tabela20242025.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4104907,Castro (PR),2023,Cebola,,0.01,0.01,3980,6,2023
produtividade,tabela20242025.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4104907,Castro (PR),2023,Cevada (em grão),,2.23,2.23,3980,7,2023
produtividade,tabela20242025.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4104907,Castro (PR),2023,Feijão (em grão),,9.86,9.86,3980,8,2023
produtividade,tabela20242025.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4104907,Castro (PR),2023,Girassol (em grão),,-,,3980,9,2023
produtividade,tabela20242025.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4104907,Castro (PR),2023,Milho (em grão),,14.42,14.42,3980,10,2023
produtividade,tabela20242025.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4104907,Castro (PR),2023,Soja (em grão),,50.8,50.8,3980,11,2023
produtividade,tabela20242025.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4104907,Castro (PR),2023,Tomate,,0.01,0.01,3980,12,2023
produtividade,tabela20242025.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4104907,Castro (PR),2023,Trigo (em grão),,20.47,20.47,3980,13,2023
produtividade,tabela20242025.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4104907,Castro (PR),2024,Aveia (em grão),,1.16,1.16,3980,14,2024
produtividade,tabela20242025.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4104907,Castro (PR),2024,Batata-inglesa,,0.97,0.97,3980,15,2024
produtividade,tabela20242025.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4104907,Castro (PR),2024,Cebola,,0.01,0.01,3980,16,2024
produtividade,tabela20242025.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4104907,Castro (PR),2024,Cevada (em grão),,1.6,1.6,3980,17,2024
produtividade,tabela20242025.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4104907,Castro (PR),2024,Feijão (em grão),,12.08,12.08,3980,18,2024
produtividade,tabela20242025.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4104907,Castro (PR),2024,Girassol (em grão),,-,,3980,19,2024
produtividade,tabela20242025.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4104907,Castro (PR),2024,Milho (em grão),,14.86,14.86,3980,20,2024
produtividade,tabela20242025.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4104907,Castro (PR),2024,Soja (em grão),,54.17,54.17,3980,21,2024
produtividade,tabela20242025.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4104907,Castro (PR),2024,Tomate,,0.01,0.01,3980,22,2024
produtividade,tabela20242025.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4104907,Castro (PR),2024,Trigo (em grão),,14.91,14.91,3980,23,2024
produtividade,tabela20242025.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4119905,Ponta Grossa (PR),2023,Aveia (em grão),,1.72,1.72,4185,4,2023
produtividade,tabela20242025.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4119905,Ponta Grossa (PR),2023,Batata-inglesa,,0.52,0.52,4185,5,2023
produtividade,tabela20242025.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4119905,Ponta Grossa (PR),2023,Cebola,,0.01,0.01,4185,6,2023
produtividade,tabela20242025.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4119905,Ponta Grossa (PR),2023,Cevada (em grão),,4.65,4.65,4185,7,2023
produtividade,tabela20242025.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4119905,Ponta Grossa (PR),2023,Feijão (em grão),,5.0,5.0,4185,8,2023
produtividade,tabela20242025.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4119905,Ponta Grossa (PR),2023,Girassol (em grão),,-,,4185,9,2023
produtividade,tabela20242025.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4119905,Ponta Grossa (PR),2023,Milho (em grão),,5.05,5.05,4185,10,2023
produtividade,tabela20242025.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4119905,Ponta Grossa (PR),2023,Soja (em grão),,65.65,65.65,4185,11,2023
produtividade,tabela20242025.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4119905,Ponta Grossa (PR),2023,Tomate,,0.06,0.06,4185,12,2023
produtividade,tabela20242025.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4119905,Ponta Grossa (PR),2023,Trigo (em grão),,16.66,16.66,4185,13,2023
produtividade,tabela20242025.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4119905,Ponta Grossa (PR),2024,Aveia (em grão),,2.16,2.16,4185,14,2024
produtividade,tabela20242025.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4119905,Ponta Grossa (PR),2024,Batata-inglesa,,0.54,0.54,4185,15,2024
produtividade,tabela20242025.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4119905,Ponta Grossa (PR),2024,Cebola,,0.02,0.02,4185,16,2024
produtividade,tabela20242025.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4119905,Ponta Grossa (PR),2024,Cevada (em grão),,4.85,4.85,4185,17,2024
produtividade,tabela20242025.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4119905,Ponta Grossa (PR),2024,Feijão (em grão),,6.43,6.43,4185,18,2024
produtividade,tabela20242025.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4119905,Ponta Grossa (PR),2024,Girassol (em grão),,-,,4185,19,2024
produtividade,tabela20242025.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4119905,Ponta Grossa (PR),2024,Milho (em grão),,5.85,5.85,4185,20,2024
produtividade,tabela20242025.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4119905,Ponta Grossa (PR),2024,Soja (em grão),,68.41,68.41,4185,21,2024
produtividade,tabela20242025.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4119905,Ponta Grossa (PR),2024,Tomate,,0.06,0.06,4185,22,2024
produtividade,tabela20242025.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4119905,Ponta Grossa (PR),2024,Trigo (em grão),,11.07,11.07,4185,23,2024
produtividade,tabela20242025.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4104907,Castro (PR),2023,Aveia (em grão),,2600,2600.0,3980,4,2023
